2013-04-16 05:44:51 1.36.69.29-1366062291 Log starts
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'anniversary_day' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'anniversary_month' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area1_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area1_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area1_3' [97]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area1_7' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area2_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area2_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area2_3' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area2_7' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area3_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area3_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area3_3' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area3_7' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area4_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area4_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area4_3' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'area4_7' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'automobiles_no' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_day' [26]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_month' [10]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_month_kid1' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_month_kid2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_month_kid3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_year_kid1' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_year_kid2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birth_year_kid3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birthday_day' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'birthday_month' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'by_email' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'by_post' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'by_sms' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'by_telephone' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'c_name' [李旭輝]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city1_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city1_2' [29]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city1_3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city2_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city2_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city2_3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city3_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city3_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city3_3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city4_1' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city4_2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'city4_3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'country1' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'country2' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'country3' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'country4' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'email' [liyukfaihk@gmail.com]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'f_name' [LI]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'flat_d1' [E]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'flat_d2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'flat_d3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'floor_d1' [16]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'floor_d2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'floor_d3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'g_name' [YUK FAI]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'home' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'lang' [c]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'marriage' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'membership_name' [LI YUK FAI]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'membership_type' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'mobile' [92388219]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'office' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option100' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option101' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option102' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option141' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option142' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option150' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option170' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option193' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option203' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option205' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option221' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option30' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option40' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option70' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'option90' [Y]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'postal1' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'postal3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'property_d1' [DISCOVERY PARK]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'property_d2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'property_d3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'purchased_rented_d1' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'residential_address' [UNIT 16E, TOWER 11, DISCOVERY PARK, TSUEN WAN, N.T]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'salutation' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'spoken_language' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_age_range' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_birth_day' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_birth_month' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_email' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_membership_name' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_mobile' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_name' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_relationship' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_residential_address' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_salutation' [0]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_spoken_language' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'supple_written_language' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'tower_d1' [11]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'tower_d2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'tower_d3' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'txtTRLastIndex' [1]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'txtTRLastIndex1' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'written_language' [2]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'year_d1' [1.5]
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'year_d2' []
2013-04-16 12:34:32 218.102.195.141-1366086872 Data 'year_d3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Log starts
2013-04-16 17:58:04 203.185.51.251-1366106284 CSV file: attachment/20130416175804.csv
2013-04-16 17:58:04 203.185.51.251-1366106284 XML file: attachment/20130416175804.xml
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'MAX_FILE_SIZE' [41943040]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'age_range' [4]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'agree1' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'anniversary_day' [21]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'anniversary_month' [11]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area1_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area1_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area1_3' [97]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area1_7' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area2_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area2_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area2_3' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area2_7' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area3_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area3_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area3_3' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area3_7' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area4_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area4_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area4_3' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'area4_7' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'automobiles_no' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_day' [04]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_month' [10]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_month_kid1' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_month_kid2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_month_kid3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_year_kid1' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_year_kid2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birth_year_kid3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birthday_day' [04]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'birthday_month' [01]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'by_post' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'by_telephone' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'c_name' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city1_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city1_2' [29]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city1_3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city2_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city2_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city2_3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city3_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city3_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city3_3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city4_1' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city4_2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'city4_3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'country1' [2]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'country2' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'country3' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'country4' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'email' [swchau18@yahoo.com.hk]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'f_name' [CHAU]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'flat_d1' [D]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'flat_d2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'flat_d3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'floor_d1' [36]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'floor_d2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'floor_d3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'g_name' [Shu Wing]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'home' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'lang' [html]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'marriage' [2]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'membership_name' [CHAU, Shu Wing]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'membership_type' [2]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'mobile' [90386469]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'office' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option10' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option140' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option141' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option142' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option143' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option160' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option170' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option180' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option190' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option191' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option192' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option193' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option194' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option195' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option20' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option200' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option201' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option202' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option203' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option204' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option210' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option212' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option213' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option221' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option30' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option50' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option60' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'option90' [Y]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'postal1' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'postal3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'property_d1' [Discovery Park]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'property_d2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'property_d3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'purchased_rented_d1' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'residential_address' [36D Tower 11 Discovery Park ]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'salutation' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'spoken_language' [2]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_age_range' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_birth_day' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_birth_month' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_email' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_membership_name' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_mobile' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_name' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_relationship' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_residential_address' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_salutation' [0]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_spoken_language' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'supple_written_language' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'tower_d1' [11]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'tower_d2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'tower_d3' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'txtTRLastIndex' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'txtTRLastIndex1' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'written_language' [1]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'year_d1' [1997]
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'year_d2' []
2013-04-16 17:58:04 203.185.51.251-1366106284 Data 'year_d3' []
2013-04-16 19:33:47 202.128.104.15-1366112027 Log starts
